Age,Budget,Interet,Duree,Climat,Destination
51,3061,Culture,2,Froid,Tokyo
45,3951,Aventure,20,Chaud,Barcelone
30,1014,Ville,15,Chaud,Londres
53,2170,Culture,28,Froid,Tokyo
18,3733,Plage,2,Froid,Rome
35,676,Plage,13,Chaud,Rio de Janeiro
37,637,Plage,26,Froid,Sydney
57,3934,Nature,12,Chaud,Bali
58,1248,Aventure,11,Tempéré,Le Caire
19,1135,Culture,7,Froid,Tokyo
63,754,Plage,7,Tempéré,Paris
68,2383,Aventure,9,Tempéré,Tokyo
48,2940,Plage,4,Chaud,Paris
69,618,Ville,6,Tempéré,Rio de Janeiro
63,3506,Plage,2,Tempéré,Tokyo
56,3087,Nature,17,Froid,Rome
25,4892,Nature,3,Tempéré,Tokyo
27,4568,Plage,25,Tempéré,Barcelone
34,3273,Nature,27,Froid,Rio de Janeiro
54,1805,Ville,23,Tempéré,Tokyo
38,4192,Culture,29,Tempéré,Sydney
20,2290,Ville,9,Tempéré,Paris
41,4328,Aventure,25,Froid,Tokyo
41,785,Aventure,7,Tempéré,Bali
39,1748,Aventure,19,Chaud,New York
24,3528,Ville,17,Tempéré,Barcelone
28,4284,Culture,2,Chaud,Le Caire
26,2792,Nature,23,Chaud,New York
30,750,Nature,5,Chaud,New York
62,4097,Aventure,25,Froid,Rome
46,2189,Plage,2,Tempéré,Paris
59,4304,Aventure,11,Chaud,Londres
39,1202,Nature,19,Chaud,Bali
59,4364,Ville,24,Tempéré,Rio de Janeiro
49,955,Plage,12,Tempéré,Paris
32,3879,Nature,22,Froid,Londres
32,1519,Culture,22,Tempéré,Rio de Janeiro
36,1473,Aventure,22,Froid,Rio de Janeiro
48,4507,Ville,13,Froid,Tokyo
65,3667,Plage,17,Froid,Rome
45,2345,Nature,9,Tempéré,Rome
34,1581,Plage,4,Chaud,Sydney
50,4990,Nature,18,Chaud,Barcelone
40,3686,Culture,8,Chaud,Sydney
67,4798,Nature,13,Froid,Sydney
20,3519,Aventure,24,Tempéré,Tokyo
46,849,Plage,2,Tempéré,Rio de Janeiro
69,1025,Nature,2,Chaud,Tokyo
37,3016,Plage,2,Froid,Paris
31,1448,Plage,8,Froid,Le Caire
45,4942,Aventure,23,Tempéré,Rio de Janeiro
64,1351,Aventure,22,Chaud,Tokyo
46,688,Culture,19,Froid,Tokyo
37,2056,Culture,12,Tempéré,Sydney
44,2641,Plage,24,Chaud,Rome
46,1188,Culture,24,Chaud,Bali
46,4760,Ville,22,Chaud,Rome
69,4893,Ville,5,Tempéré,Rio de Janeiro
21,1227,Ville,20,Chaud,Tokyo
56,1532,Plage,5,Froid,Le Caire
52,1552,Aventure,22,Tempéré,Tokyo
25,3721,Nature,2,Froid,Sydney
31,978,Plage,4,Chaud,Rio de Janeiro
33,3234,Culture,9,Froid,Sydney
33,2638,Plage,8,Froid,Rome
51,3146,Aventure,29,Chaud,Sydney
23,3164,Ville,16,Tempéré,Rome
51,2533,Plage,13,Froid,Bali
69,2588,Aventure,24,Froid,Tokyo
68,4815,Culture,11,Chaud,Rome
43,1251,Nature,19,Chaud,Sydney
62,2888,Plage,16,Tempéré,Rome
46,2462,Aventure,23,Froid,New York
49,1114,Plage,29,Tempéré,Paris
24,769,Plage,12,Tempéré,Paris
23,4825,Plage,26,Froid,Sydney
68,4513,Ville,9,Tempéré,Bali
69,1455,Plage,9,Tempéré,Rio de Janeiro
61,4323,Culture,5,Froid,Londres
52,1989,Aventure,13,Tempéré,Barcelone
66,1145,Plage,12,Chaud,Londres
64,4773,Plage,28,Froid,Bali
36,3305,Culture,15,Tempéré,New York
30,3891,Aventure,5,Chaud,Tokyo
59,1885,Aventure,23,Froid,Sydney
42,2695,Nature,11,Tempéré,New York
64,3070,Ville,20,Chaud,Rome
41,3495,Aventure,11,Froid,Le Caire
53,2817,Culture,13,Chaud,New York
60,728,Aventure,15,Tempéré,Londres
24,616,Nature,12,Tempéré,Rome
47,1684,Ville,5,Froid,Rome
46,1341,Plage,9,Froid,Barcelone
27,4985,Culture,25,Chaud,Rio de Janeiro
69,4479,Culture,11,Chaud,Tokyo
36,3831,Culture,3,Froid,New York
60,2870,Plage,11,Chaud,Londres
22,3119,Ville,5,Froid,Rome
28,1275,Ville,2,Chaud,Bali
63,2011,Aventure,16,Tempéré,Tokyo
44,3466,Plage,12,Tempéré,Rio de Janeiro
23,4162,Nature,17,Chaud,Barcelone
60,3701,Nature,9,Froid,Barcelone
24,3791,Ville,20,Froid,Bali
65,2939,Nature,20,Chaud,Londres
55,3057,Plage,3,Froid,Barcelone
55,1643,Plage,20,Chaud,Paris
67,2740,Plage,21,Tempéré,Bali
64,3879,Ville,12,Froid,Rome
27,3544,Plage,20,Froid,Tokyo
45,899,Nature,16,Chaud,Rio de Janeiro
19,2214,Plage,23,Froid,Bali
25,4260,Ville,24,Froid,Londres
49,2886,Nature,28,Froid,Le Caire
28,3999,Ville,12,Tempéré,Sydney
37,4896,Aventure,9,Chaud,Londres
21,3681,Plage,23,Tempéré,Paris
50,4893,Plage,4,Chaud,Sydney
24,3018,Nature,20,Tempéré,Bali
30,1007,Nature,13,Tempéré,Le Caire
39,4765,Culture,9,Tempéré,Bali
27,2616,Ville,20,Froid,Le Caire
53,3517,Culture,16,Chaud,Sydney
65,4614,Aventure,26,Froid,Londres
47,4197,Aventure,7,Froid,New York
39,2163,Plage,7,Tempéré,Tokyo
36,3003,Nature,18,Tempéré,Rome
53,3100,Ville,17,Froid,Paris
35,3419,Plage,23,Froid,Le Caire
20,859,Ville,12,Froid,Le Caire
20,2562,Nature,28,Tempéré,Rome
58,4313,Nature,27,Tempéré,Sydney
42,2224,Culture,10,Froid,Paris
39,2904,Aventure,16,Chaud,Barcelone
30,1735,Aventure,12,Tempéré,Sydney
57,889,Plage,13,Chaud,Sydney
48,4983,Culture,5,Froid,Barcelone
43,3797,Aventure,16,Chaud,Tokyo
47,1227,Culture,15,Chaud,Sydney
56,3014,Plage,25,Tempéré,Londres
37,4967,Aventure,5,Tempéré,Sydney
20,3394,Nature,25,Tempéré,Bali
50,3309,Nature,8,Tempéré,Sydney
23,4181,Aventure,20,Chaud,Rio de Janeiro
34,802,Aventure,21,Froid,Rio de Janeiro
26,713,Aventure,24,Chaud,Le Caire
33,3709,Culture,9,Chaud,Londres
38,4329,Nature,26,Tempéré,Tokyo
58,4199,Ville,13,Froid,Le Caire
42,853,Culture,25,Tempéré,Londres
27,2855,Aventure,10,Froid,Barcelone
28,1413,Ville,9,Chaud,Paris
49,1557,Aventure,19,Tempéré,Londres
52,1943,Aventure,14,Tempéré,Tokyo
55,3785,Culture,2,Chaud,Sydney
19,533,Plage,9,Froid,New York
30,1317,Plage,3,Chaud,Sydney
51,3244,Plage,14,Tempéré,Rio de Janeiro
19,2804,Aventure,6,Froid,Londres
68,2199,Ville,22,Froid,Londres
63,1716,Nature,27,Chaud,Sydney
49,3835,Ville,22,Chaud,Sydney
54,550,Nature,26,Tempéré,Barcelone
41,2936,Nature,23,Chaud,Paris
33,4648,Nature,14,Chaud,Rio de Janeiro
22,838,Nature,23,Chaud,Rio de Janeiro
53,1917,Aventure,19,Chaud,Londres
20,3306,Plage,28,Froid,Barcelone
60,1413,Ville,20,Chaud,Bali
59,3180,Aventure,29,Tempéré,Barcelone
33,4494,Culture,23,Froid,Londres
33,2649,Nature,23,Chaud,Le Caire
46,1051,Culture,29,Chaud,Le Caire
64,2068,Ville,4,Froid,Rio de Janeiro
63,2047,Plage,7,Tempéré,Tokyo
31,3423,Aventure,13,Tempéré,Tokyo
63,2033,Ville,11,Froid,Sydney
25,4564,Aventure,29,Froid,Barcelone
54,4471,Nature,10,Tempéré,Rome
45,756,Aventure,4,Froid,Rome
48,1707,Plage,24,Chaud,Sydney
64,4141,Nature,23,Tempéré,Londres
51,4342,Plage,24,Froid,New York
19,1950,Aventure,14,Chaud,Tokyo
34,1996,Ville,16,Froid,Barcelone
46,4726,Plage,12,Froid,Rome
34,925,Ville,11,Chaud,Rio de Janeiro
28,800,Culture,9,Tempéré,Le Caire
61,677,Aventure,21,Chaud,Le Caire
24,1780,Ville,5,Chaud,New York
32,600,Ville,23,Tempéré,Bali
20,2337,Plage,21,Chaud,Rio de Janeiro
43,1051,Nature,14,Chaud,Rio de Janeiro
55,515,Ville,12,Tempéré,New York
47,4484,Ville,4,Tempéré,New York
45,2879,Aventure,6,Tempéré,Londres
37,4449,Aventure,12,Froid,New York
28,2202,Plage,18,Tempéré,Sydney
32,2488,Nature,26,Chaud,Sydney
56,3499,Plage,20,Froid,Rio de Janeiro
50,3502,Aventure,6,Froid,Paris
36,2190,Plage,25,Chaud,New York
52,2186,Nature,11,Chaud,Le Caire
37,2343,Culture,17,Froid,Le Caire
37,4618,Culture,15,Tempéré,Londres
32,3721,Aventure,9,Tempéré,Londres
54,2300,Culture,8,Froid,Paris
52,3060,Plage,23,Chaud,Bali
62,4193,Aventure,7,Tempéré,Sydney
23,3984,Aventure,25,Tempéré,Paris
23,3139,Culture,16,Tempéré,Rio de Janeiro
20,3539,Culture,28,Froid,New York
60,4015,Ville,16,Chaud,Barcelone
33,2091,Nature,7,Tempéré,New York
63,2154,Nature,10,Chaud,Barcelone
65,3192,Nature,14,Tempéré,Paris
64,4322,Plage,17,Froid,Le Caire
27,2780,Nature,28,Tempéré,Sydney
51,1177,Culture,29,Froid,Tokyo
57,3226,Nature,29,Tempéré,Rome
49,2752,Plage,7,Chaud,Le Caire
39,3249,Plage,25,Tempéré,Paris
39,1453,Nature,18,Tempéré,Rio de Janeiro
49,2992,Nature,25,Tempéré,Tokyo
37,2175,Ville,12,Froid,Sydney
58,3432,Plage,28,Chaud,Sydney
28,2713,Nature,24,Chaud,Rio de Janeiro
30,3852,Nature,15,Froid,Rome
44,4419,Nature,25,Froid,New York
67,3115,Aventure,5,Tempéré,Paris
30,3601,Ville,6,Chaud,Sydney
18,2358,Culture,3,Chaud,Barcelone
55,4581,Plage,6,Tempéré,Barcelone
22,4753,Plage,11,Froid,Sydney
50,501,Plage,16,Froid,Sydney
49,3265,Aventure,6,Chaud,New York
58,2878,Aventure,19,Tempéré,Sydney
68,3027,Plage,18,Tempéré,Bali
33,1093,Nature,17,Chaud,Sydney
46,4701,Culture,6,Chaud,Paris
28,2317,Aventure,17,Tempéré,Barcelone
67,2611,Aventure,29,Chaud,Bali
55,2245,Culture,10,Froid,Barcelone
50,2139,Plage,16,Tempéré,Tokyo
36,1267,Culture,6,Tempéré,Londres
50,1606,Plage,3,Tempéré,Le Caire
59,3649,Ville,6,Chaud,Barcelone
49,4236,Culture,12,Chaud,Bali
30,815,Aventure,21,Froid,Tokyo
43,4735,Plage,22,Froid,Paris
45,2159,Plage,7,Tempéré,Bali
42,4013,Ville,25,Chaud,Sydney
37,951,Aventure,19,Froid,Rio de Janeiro
35,3624,Ville,17,Chaud,Londres
28,1539,Plage,22,Froid,New York
20,1866,Aventure,24,Froid,Rome
36,3163,Aventure,4,Froid,Sydney
66,3952,Culture,3,Chaud,Bali
60,1142,Ville,13,Chaud,Bali
62,1821,Aventure,25,Froid,Le Caire
30,4136,Aventure,24,Froid,Paris
21,2581,Ville,7,Chaud,Londres
51,3615,Culture,14,Tempéré,Rio de Janeiro
22,1008,Nature,10,Tempéré,Le Caire
39,1394,Culture,2,Tempéré,Londres
48,1121,Nature,17,Tempéré,Le Caire
24,3463,Plage,29,Froid,Le Caire
44,1015,Nature,22,Froid,Londres
45,4454,Ville,6,Tempéré,Sydney
43,3232,Plage,8,Froid,Tokyo
58,2406,Nature,6,Tempéré,Barcelone
39,1674,Nature,11,Chaud,Tokyo
60,4006,Plage,28,Froid,Sydney
55,3430,Plage,7,Froid,Bali
18,2534,Aventure,12,Froid,Londres
61,1671,Plage,25,Tempéré,Tokyo
58,3813,Culture,7,Froid,Bali
25,2402,Nature,24,Chaud,Barcelone
23,1483,Plage,22,Froid,Barcelone
66,809,Nature,18,Chaud,Rio de Janeiro
51,4277,Nature,2,Tempéré,Rio de Janeiro
23,1294,Aventure,13,Chaud,Le Caire
67,1976,Ville,17,Froid,Tokyo
60,2067,Nature,11,Froid,New York
28,2273,Culture,21,Froid,Le Caire
63,3199,Ville,4,Chaud,Rio de Janeiro
37,4018,Culture,6,Tempéré,Rio de Janeiro
27,623,Culture,5,Chaud,Le Caire
66,584,Plage,5,Tempéré,Tokyo
56,1033,Culture,20,Froid,Sydney
29,3852,Nature,12,Froid,Rio de Janeiro
65,3256,Nature,10,Chaud,Paris
25,4170,Ville,7,Chaud,New York
23,4769,Plage,18,Froid,Barcelone
27,813,Ville,27,Chaud,Le Caire
56,589,Ville,9,Froid,Sydney
61,3298,Aventure,22,Tempéré,New York
26,3369,Aventure,19,Froid,Bali
24,3261,Culture,11,Tempéré,Bali
24,757,Nature,16,Chaud,Londres
57,881,Ville,4,Froid,Tokyo
61,4241,Plage,19,Chaud,Rio de Janeiro
34,4295,Ville,18,Froid,Le Caire
35,1817,Culture,28,Chaud,Sydney
35,4986,Ville,28,Tempéré,New York
28,1285,Nature,23,Tempéré,Rome
31,2472,Ville,5,Froid,Barcelone
30,3436,Ville,18,Froid,Sydney
65,2132,Culture,24,Tempéré,Barcelone
53,2938,Ville,8,Tempéré,Tokyo
30,3427,Culture,16,Tempéré,Londres
22,4357,Ville,21,Froid,New York
62,2860,Plage,13,Chaud,Londres
20,3956,Ville,3,Froid,Paris
52,3399,Plage,19,Chaud,Paris
27,3895,Aventure,6,Froid,Rome
58,4206,Culture,26,Tempéré,Barcelone
61,1568,Aventure,10,Chaud,Sydney
42,1892,Aventure,22,Chaud,Rio de Janeiro
34,1214,Ville,10,Chaud,Rome
42,4863,Nature,13,Chaud,Londres
58,4628,Culture,5,Tempéré,Sydney
64,1253,Nature,5,Froid,Paris
19,4239,Culture,2,Froid,Bali
28,3870,Plage,15,Froid,Londres
39,2023,Nature,28,Froid,New York
28,4028,Ville,18,Chaud,Londres
18,2474,Nature,21,Tempéré,Sydney
42,4724,Ville,12,Froid,Le Caire
39,949,Aventure,25,Tempéré,Barcelone
28,1845,Nature,29,Froid,Paris
52,3724,Plage,10,Tempéré,Barcelone
55,2382,Plage,28,Froid,Rome
25,3089,Nature,26,Froid,New York
53,3893,Aventure,18,Froid,Londres
38,1168,Culture,9,Froid,Rio de Janeiro
52,615,Plage,27,Froid,Sydney
62,4791,Aventure,13,Chaud,Londres
53,2751,Aventure,14,Chaud,Barcelone
33,4331,Plage,19,Froid,Bali
51,2576,Ville,20,Chaud,Sydney
57,2643,Plage,18,Chaud,Le Caire
50,2374,Aventure,14,Chaud,Tokyo
28,4694,Plage,11,Chaud,New York
23,2131,Nature,9,Chaud,New York
47,4622,Aventure,17,Chaud,New York
24,4136,Plage,10,Tempéré,Rio de Janeiro
50,3173,Ville,17,Froid,Barcelone
37,2834,Nature,11,Chaud,Sydney
23,1262,Nature,29,Chaud,Sydney
48,4969,Nature,3,Froid,Bali
21,2992,Plage,3,Froid,New York
40,2405,Plage,26,Chaud,Le Caire
34,1652,Culture,18,Tempéré,Le Caire
54,2849,Ville,20,Chaud,Bali
50,1899,Plage,12,Froid,Barcelone
45,4354,Culture,3,Chaud,New York
44,2483,Culture,14,Chaud,Paris
66,1184,Aventure,3,Chaud,Bali
59,835,Culture,18,Froid,Sydney
46,984,Aventure,12,Tempéré,Le Caire
31,2471,Culture,11,Tempéré,Sydney
42,2254,Plage,8,Tempéré,Londres
57,1088,Nature,15,Tempéré,Tokyo
19,1963,Culture,24,Froid,Rio de Janeiro
29,1527,Culture,13,Chaud,Bali
20,870,Ville,20,Chaud,Rome
43,1844,Culture,7,Tempéré,Londres
62,4796,Nature,8,Chaud,Rio de Janeiro
31,3442,Ville,24,Froid,Sydney
31,2440,Nature,29,Tempéré,Barcelone
22,653,Nature,20,Tempéré,Tokyo
45,2122,Culture,21,Chaud,Bali
55,4229,Ville,26,Froid,Rio de Janeiro
39,2838,Culture,3,Chaud,Barcelone
50,4646,Ville,5,Tempéré,Rome
41,925,Nature,21,Froid,Rome
30,1523,Plage,26,Chaud,New York
56,2416,Nature,27,Froid,Rome
49,2913,Plage,24,Chaud,Barcelone
69,3364,Ville,26,Froid,Paris
35,3330,Aventure,11,Froid,Paris
54,923,Ville,21,Froid,Sydney
20,834,Aventure,3,Tempéré,Londres
45,4611,Ville,6,Tempéré,Rome
40,2678,Nature,22,Froid,Barcelone
20,3070,Nature,24,Froid,Sydney
24,4779,Plage,15,Froid,Rome
29,4509,Culture,3,Tempéré,Londres
63,2430,Plage,10,Froid,Rome
28,4161,Nature,12,Tempéré,Paris
30,4780,Aventure,24,Froid,Le Caire
38,3152,Aventure,28,Froid,Londres
65,3590,Culture,14,Tempéré,New York
57,1765,Aventure,16,Froid,Bali
25,3303,Plage,6,Chaud,Sydney
25,3306,Ville,22,Chaud,Rio de Janeiro
53,827,Nature,21,Tempéré,Sydney
53,3077,Aventure,3,Tempéré,Rome
55,4144,Ville,15,Froid,Sydney
57,4128,Ville,13,Chaud,New York
40,4684,Ville,24,Froid,Paris
42,4671,Ville,22,Chaud,Bali
46,3827,Plage,9,Tempéré,Tokyo
64,1974,Aventure,9,Chaud,Le Caire
49,2407,Nature,18,Froid,Tokyo
66,1890,Aventure,15,Froid,Barcelone
31,4604,Aventure,25,Tempéré,Rome
26,2610,Aventure,24,Froid,Londres
34,1930,Culture,15,Froid,New York
48,3402,Plage,13,Tempéré,Londres
55,4497,Aventure,18,Froid,Tokyo
54,2881,Ville,21,Froid,Londres
62,4609,Nature,25,Chaud,Bali
41,4417,Culture,27,Froid,Londres
37,799,Plage,7,Tempéré,Barcelone
48,4712,Culture,9,Tempéré,Le Caire
30,4181,Nature,25,Chaud,New York
50,568,Plage,18,Chaud,Londres
53,4578,Plage,2,Tempéré,Barcelone
26,1464,Plage,7,Tempéré,Rio de Janeiro
49,1195,Culture,29,Tempéré,Bali
46,3434,Aventure,26,Tempéré,Londres
38,4585,Plage,15,Tempéré,Londres
33,2701,Aventure,27,Froid,New York
22,3802,Culture,15,Tempéré,Tokyo
66,3632,Plage,12,Chaud,Bali
28,4981,Plage,19,Chaud,Rio de Janeiro
39,3642,Culture,12,Froid,Bali
59,2918,Nature,4,Tempéré,Rio de Janeiro
20,2006,Aventure,18,Tempéré,Rio de Janeiro
54,3540,Plage,26,Froid,Rio de Janeiro
68,3717,Plage,4,Froid,Le Caire
68,804,Culture,6,Tempéré,Tokyo
69,2118,Aventure,4,Tempéré,Bali
33,4689,Plage,27,Tempéré,Le Caire
21,583,Nature,17,Froid,New York
69,1012,Nature,22,Chaud,Rome
60,2745,Plage,25,Tempéré,Sydney
18,4927,Ville,3,Chaud,New York
52,3633,Ville,26,Tempéré,Le Caire
45,3763,Ville,19,Froid,Tokyo
18,2326,Aventure,13,Tempéré,Paris
40,2876,Ville,2,Chaud,Londres
19,2642,Aventure,24,Froid,Tokyo
28,2461,Aventure,29,Froid,Le Caire
25,723,Nature,6,Froid,Bali
65,4348,Culture,3,Tempéré,Tokyo
44,1732,Culture,29,Chaud,New York
59,3506,Nature,13,Chaud,Le Caire
18,643,Ville,12,Chaud,Bali
43,2639,Plage,14,Chaud,Tokyo
55,4562,Culture,14,Tempéré,Bali
22,2934,Plage,15,Chaud,Londres
27,4372,Aventure,24,Tempéré,Rio de Janeiro
53,667,Culture,21,Froid,Sydney
65,4563,Plage,9,Tempéré,Le Caire
44,2830,Plage,5,Tempéré,Barcelone
25,2345,Plage,10,Froid,Bali
54,4653,Nature,4,Froid,Barcelone
45,562,Nature,15,Froid,Rio de Janeiro
51,4505,Aventure,22,Froid,New York
18,4921,Culture,15,Froid,Sydney
30,2787,Aventure,10,Froid,Rome
46,2881,Culture,27,Tempéré,Le Caire
23,3541,Culture,5,Tempéré,Bali
48,2608,Culture,5,Tempéré,Bali
64,4257,Plage,20,Tempéré,Barcelone
33,4078,Aventure,23,Chaud,New York
27,1189,Ville,2,Froid,Rio de Janeiro
37,805,Aventure,15,Tempéré,New York
21,1346,Aventure,29,Chaud,Paris
62,2994,Nature,7,Tempéré,Tokyo
27,3390,Culture,3,Chaud,Londres
42,3126,Nature,24,Chaud,Tokyo
60,2224,Plage,15,Chaud,Londres
19,1974,Nature,26,Tempéré,Sydney
43,4945,Nature,12,Tempéré,Bali
69,3483,Nature,7,Froid,Le Caire
62,520,Nature,22,Froid,Paris
40,1639,Ville,19,Tempéré,Tokyo
20,2360,Plage,22,Chaud,Londres
60,2446,Ville,25,Froid,Londres
21,4054,Culture,5,Froid,Le Caire
61,3021,Aventure,17,Tempéré,Tokyo
32,2308,Culture,15,Froid,Le Caire
38,4543,Culture,24,Froid,Paris
51,2986,Ville,7,Tempéré,Sydney
60,1112,Plage,14,Tempéré,New York
21,1816,Nature,20,Froid,Paris
69,3566,Culture,15,Chaud,Bali
27,604,Aventure,29,Chaud,Rio de Janeiro
23,1833,Aventure,27,Froid,New York
38,3378,Aventure,26,Froid,Rio de Janeiro
58,4593,Culture,23,Chaud,Tokyo
39,690,Nature,6,Tempéré,Paris
69,1769,Plage,19,Tempéré,Paris
21,3988,Nature,15,Tempéré,New York
38,1854,Aventure,25,Chaud,Tokyo
56,3997,Plage,7,Chaud,Paris
32,1844,Plage,16,Chaud,Rio de Janeiro
59,4482,Plage,16,Tempéré,Le Caire
49,4818,Aventure,12,Chaud,Rio de Janeiro
47,1005,Culture,11,Froid,Rome
35,4314,Plage,2,Chaud,Londres
49,3720,Nature,28,Chaud,Tokyo
49,4273,Culture,11,Froid,Barcelone
29,4142,Culture,14,Tempéré,Barcelone
44,2675,Culture,12,Froid,Barcelone
25,1677,Nature,5,Froid,New York
30,2647,Nature,22,Tempéré,Barcelone
54,3743,Ville,3,Froid,Bali
31,3464,Ville,24,Froid,Paris
56,3514,Nature,15,Chaud,Tokyo
38,1231,Plage,27,Chaud,Rio de Janeiro
65,4603,Plage,28,Tempéré,Tokyo
66,3357,Ville,19,Froid,Barcelone
30,4496,Nature,20,Chaud,Barcelone
24,2232,Plage,2,Froid,Bali
49,963,Plage,12,Tempéré,Bali
41,3410,Nature,23,Chaud,Londres
58,4578,Plage,7,Froid,Londres
61,4682,Ville,13,Tempéré,Le Caire
33,2728,Ville,25,Chaud,New York
46,3612,Ville,22,Tempéré,Rio de Janeiro
40,1647,Culture,21,Froid,Barcelone
42,4234,Aventure,6,Chaud,Sydney
18,2183,Nature,23,Chaud,Londres
48,2320,Ville,18,Tempéré,New York
41,1116,Culture,6,Chaud,Le Caire
36,842,Aventure,9,Froid,Tokyo
36,4789,Nature,24,Chaud,New York
50,1881,Ville,27,Tempéré,Bali
26,4013,Aventure,10,Froid,Sydney
35,1793,Plage,27,Tempéré,Rio de Janeiro
28,3189,Nature,6,Chaud,Le Caire
25,1180,Plage,6,Tempéré,Tokyo
66,1072,Plage,15,Chaud,Sydney
54,1017,Nature,29,Tempéré,Paris
68,3048,Plage,10,Tempéré,Rome
28,1416,Culture,13,Tempéré,Bali
43,3536,Culture,25,Chaud,Paris
57,2037,Aventure,7,Tempéré,Bali
42,787,Aventure,4,Tempéré,Rio de Janeiro
68,2890,Plage,5,Chaud,Tokyo
68,4640,Ville,4,Tempéré,Le Caire
36,839,Plage,15,Froid,Paris
67,3071,Plage,18,Chaud,Barcelone
36,4452,Ville,24,Chaud,Rome
24,2458,Nature,4,Tempéré,Paris
67,4485,Ville,10,Chaud,Londres
47,4203,Aventure,4,Froid,Sydney
33,1683,Culture,21,Tempéré,Londres
29,1015,Nature,14,Tempéré,Tokyo
55,990,Nature,17,Chaud,Sydney
55,4954,Plage,4,Chaud,New York
64,4388,Plage,9,Froid,Barcelone
58,1911,Plage,25,Tempéré,New York
18,1176,Culture,8,Chaud,Rome
49,3410,Culture,9,Chaud,Le Caire
23,2380,Nature,15,Froid,Barcelone
24,3587,Plage,29,Chaud,New York
41,3043,Plage,24,Tempéré,Rio de Janeiro
25,3479,Nature,6,Chaud,Bali
32,2882,Aventure,15,Froid,Tokyo
30,1124,Culture,6,Tempéré,Barcelone
54,4069,Plage,19,Froid,Sydney
26,935,Nature,3,Froid,Tokyo
39,4625,Nature,26,Chaud,Le Caire
67,2566,Aventure,15,Chaud,Tokyo
49,2188,Aventure,26,Tempéré,Paris
66,2045,Culture,28,Tempéré,Sydney
24,2100,Culture,5,Chaud,Bali
47,3348,Nature,26,Tempéré,Le Caire
30,3370,Ville,27,Tempéré,Bali
29,4253,Plage,4,Tempéré,Sydney
56,4807,Nature,2,Tempéré,Paris
27,3677,Nature,10,Chaud,New York
26,3818,Plage,9,Tempéré,New York
65,2685,Plage,10,Chaud,Bali
43,4408,Aventure,21,Tempéré,Sydney
19,2764,Aventure,28,Chaud,Bali
24,2484,Aventure,19,Chaud,New York
28,4164,Plage,25,Tempéré,Bali
21,1464,Ville,14,Tempéré,Le Caire
67,4080,Culture,17,Tempéré,New York
30,777,Ville,12,Tempéré,Londres
65,3627,Nature,11,Chaud,Rome
23,2504,Aventure,22,Tempéré,Rome
45,2347,Plage,6,Chaud,Bali
22,2063,Aventure,20,Chaud,Tokyo
41,1849,Ville,3,Chaud,Barcelone
24,3755,Aventure,19,Chaud,Le Caire
38,3151,Culture,26,Froid,Le Caire
35,2950,Plage,29,Chaud,Rio de Janeiro
45,2334,Nature,10,Chaud,Tokyo
21,716,Plage,23,Tempéré,Le Caire
61,2668,Plage,3,Chaud,Rome
38,2470,Culture,12,Chaud,Tokyo
30,721,Culture,13,Tempéré,Rome
19,1085,Culture,8,Chaud,Londres
32,2276,Nature,27,Tempéré,Le Caire
49,2484,Plage,12,Froid,Rome
32,2121,Ville,24,Tempéré,Sydney
35,1253,Plage,29,Tempéré,Londres
33,3245,Ville,3,Froid,Tokyo
27,2341,Ville,14,Tempéré,Londres
23,2920,Aventure,23,Chaud,Tokyo
45,3958,Plage,8,Froid,Bali
63,4982,Aventure,17,Chaud,Rome
41,2854,Ville,16,Froid,Le Caire
24,3939,Culture,11,Chaud,Paris
64,3486,Aventure,17,Chaud,Sydney
25,3050,Plage,24,Froid,Tokyo
43,1160,Nature,11,Froid,Rome
26,4895,Plage,10,Froid,Londres
19,2317,Nature,18,Froid,Le Caire
38,1786,Ville,28,Tempéré,Londres
36,1306,Aventure,25,Chaud,Barcelone
31,4803,Plage,2,Froid,Sydney
19,2599,Ville,15,Chaud,New York
19,1660,Plage,25,Tempéré,Le Caire
66,3516,Culture,10,Froid,Sydney
52,2160,Culture,14,Froid,Rio de Janeiro
41,4561,Culture,24,Chaud,Tokyo
55,4797,Ville,23,Froid,New York
67,4941,Plage,20,Tempéré,Rio de Janeiro
18,1929,Nature,22,Tempéré,Tokyo
31,4874,Plage,19,Tempéré,Rio de Janeiro
50,2206,Culture,19,Chaud,Rome
58,1902,Ville,2,Froid,Barcelone
62,4050,Nature,23,Tempéré,New York
56,4380,Aventure,16,Froid,Tokyo
52,2510,Plage,22,Tempéré,Sydney
55,1916,Aventure,10,Froid,Rome
26,1854,Plage,11,Froid,Sydney
47,3003,Plage,2,Froid,Tokyo
57,3396,Aventure,29,Tempéré,Barcelone
48,4469,Nature,20,Chaud,Rio de Janeiro
23,4189,Aventure,11,Tempéré,Bali
41,3412,Aventure,22,Froid,Rome
64,563,Plage,28,Froid,Tokyo
48,2623,Nature,25,Tempéré,Tokyo
30,4692,Nature,16,Chaud,Paris
44,3010,Aventure,12,Froid,Sydney
69,2739,Aventure,13,Chaud,Le Caire
48,1528,Ville,21,Froid,Barcelone
55,1348,Aventure,24,Chaud,Tokyo
38,691,Nature,13,Chaud,New York
38,4690,Nature,24,Tempéré,Londres
65,668,Ville,5,Tempéré,Londres
28,656,Aventure,11,Chaud,Paris
66,2858,Nature,28,Froid,Bali
55,2265,Ville,2,Froid,Sydney
